Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Hematoxylin OD mean	Nucleus: Hematoxylin OD sum	Nucleus: Hematoxylin OD std dev	Nucleus: Hematoxylin OD max	Nucleus: Hematoxylin OD min	Nucleus: Hematoxylin OD range	Nucleus: Eosin OD mean	Nucleus: Eosin OD sum	Nucleus: Eosin OD std dev	Nucleus: Eosin OD max	Nucleus: Eosin OD min	Nucleus: Eosin OD range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Hematoxylin OD mean	Cell: Hematoxylin OD std dev	Cell: Hematoxylin OD max	Cell: Hematoxylin OD min	Cell: Eosin OD mean	Cell: Eosin OD std dev	Cell: Eosin OD max	Cell: Eosin OD min	Cytoplasm: Hematoxylin OD mean	Cytoplasm: Hematoxylin OD std dev	Cytoplasm: Hematoxylin OD max	Cytoplasm: Hematoxylin OD min	Cytoplasm: Eosin OD mean	Cytoplasm: Eosin OD std dev	Cytoplasm: Eosin OD max	Cytoplasm: Eosin OD min	Nucleus/Cell area ratio
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1520.4	1193.6	42.75	31.8218	0.5305	11.2756	6.626	0.8427	0.8996	430.0216	0.1684	1.9238	0.4242	1.4996	-0.0137	-6.5445	0.1398	0.2097	-0.989	1.1987	86.13	36.9764	0.7916	13.3982	9.4568	0.7549	0.6514	0.3112	1.9238	-0.0054	0.0446	0.1346	0.2589	-0.989	0.4037	0.2057	0.8377	-0.0054	0.1028	0.0995	0.2589	-0.3602	0.4971
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1511.5	1192.1	23.04	18.5349	0.8428	7.1558	4.4097	0.7987	0.705	183.295	0.1842	1.0162	0.2546	0.7616	0.0485	12.6201	0.059	0.2007	-0.1172	0.3178	77.4	32.6505	0.9124	11.1255	9.6839	0.3384	0.3326	0.2849	1.0162	-0.0352	0.151	0.089	0.3221	-0.1172	0.1717	0.1256	0.7452	-0.0352	0.1952	0.0579	0.3221	-0.0074	0.2983
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1569.6	1190.4	27.27	22.9914	0.6483	9.1768	4.5983	0.8826	0.4678	142.1991	0.1577	0.8278	0.1686	0.6592	0.1122	34.1136	0.0578	0.2459	-0.0655	0.3113	81.09	36.0081	0.7859	13.9824	7.5983	0.8507	0.1866	0.2398	0.8278	-0.1124	0.1563	0.0716	0.3234	-0.0655	0.0446	0.1177	0.5334	-0.1124	0.1785	0.0675	0.3234	0.0002	0.3319
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1483.4	1193.9	26.37	20.9723	0.7534	8.4242	4.2073	0.8702	0.6066	176.5293	0.1679	0.9743	0.2735	0.7007	0.0903	26.2842	0.0438	0.1955	-0.038	0.2335	83.88	35.2043	0.8505	12.4664	8.4024	0.7277	0.3332	0.2373	0.9743	-0.0482	0.1573	0.07	0.3025	-0.0585	0.2098	0.1415	0.6484	-0.0482	0.1875	0.0574	0.3025	-0.0585	0.3084
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1469.3	1193.6	21.33	17.8044	0.8456	6.1986	4.9321	0.5964	0.417	100.9164	0.0883	0.5859	0.2063	0.3796	0.1401	33.8979	0.0356	0.2497	0.0451	0.2046	66.33	30.5713	0.8919	10.4014	8.3882	0.6061	0.216	0.1743	0.5859	-0.07	0.168	0.0446	0.3221	0.0451	0.1179	0.1096	0.456	-0.07	0.1816	0.0421	0.3221	0.0509	0.3243
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1589.7	1192.6	16.38	15.2291	0.8875	5.8782	3.4224	0.7967	0.6621	122.486	0.3322	1.2279	0.0069	1.221	0.002	0.3674	0.1002	0.2559	-0.2448	0.5007	77.58	31.8335	0.962	10.9097	9.3443	0.4257	0.1212	0.3256	1.2279	-0.1145	0.1723	0.1059	0.3162	-0.2448	-0.0262	0.0586	0.265	-0.1145	0.2187	0.0384	0.3162	0.0453	0.2085
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1669.1	1194.4	16.29	15.7832	0.8218	6.2579	3.848	0.7743	0.6518	121.8923	0.2305	1.1776	0.2349	0.9427	-0.032	-5.9766	0.1551	0.3296	-0.4536	0.7832	53.64	27.347	0.9013	9.6575	7.8244	0.3726	0.2649	0.3056	1.1776	-0.0852	0.0407	0.1269	0.3296	-0.4536	0.0892	0.113	0.4319	-0.0852	0.0736	0.0951	0.2889	-0.1416	0.3039
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1558.3	1196.3	31.59	23.484	0.7198	8.2639	5.5436	0.7936	0.6127	216.2791	0.241	1.1516	0.0774	1.0742	0.0597	21.0636	0.0797	0.2519	-0.1478	0.3996	97.29	37.6065	0.8645	13.0407	10.7768	0.6012	0.2083	0.3235	1.1516	-0.1188	0.1544	0.1009	0.3848	-0.1478	0.0136	0.1018	0.4335	-0.1188	0.2001	0.075	0.3848	0.0027	0.3205
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1455.3	1198.1	57.06	33.6161	0.6345	12.0691	7.0179	0.8256	0.6223	398.2754	0.1461	0.9851	0.2326	0.7524	0.0998	63.8429	0.0496	0.2479	-0.0715	0.3194	140.76	48.42	0.7545	17.5188	12.7983	0.668	0.3838	0.243	0.9851	-0.0231	0.167	0.0725	0.311	-0.0715	0.2189	0.1365	0.7407	-0.0231	0.2136	0.0436	0.311	0.0523	0.4063
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1623.2	1194.6	19.08	16.4201	0.8893	6.3952	4.1098	0.7675	0.7498	160.4554	0.3024	1.3105	0.195	1.1155	0.0017	0.3582	0.1016	0.1928	-0.244	0.4368	77.94	32.8967	0.905	11.97	8.8419	0.6345	0.1717	0.3703	1.3105	-0.1082	0.1362	0.1	0.2902	-0.244	-0.0178	0.0814	0.3425	-0.1082	0.1803	0.045	0.2902	0.0079	0.2426
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1661.5	1197.3	27.9	23.3877	0.641	9.2281	4.0424	0.9137	0.626	195.9534	0.276	1.2543	0.1099	1.1443	0.0769	24.0561	0.1092	0.3274	-0.2148	0.5422	90.45	36.5968	0.8487	13.126	8.9344	0.7282	0.2563	0.3079	1.2543	-0.1017	0.1467	0.0981	0.3503	-0.2148	0.0898	0.1178	0.6075	-0.1017	0.1782	0.0736	0.3503	-0.1396	0.3055
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1615.3	1196.1	21.96	17.9536	0.8561	7.0968	4.1878	0.7953	0.6542	160.9261	0.2636	1.1018	0.1446	0.9571	0.0707	17.4001	0.0928	0.2844	-0.1177	0.4021	90	35.6451	0.8901	13.0273	8.9685	0.7354	0.1464	0.3249	1.1018	-0.1114	0.1598	0.092	0.3455	-0.1177	-0.0189	0.0774	0.3188	-0.1114	0.1888	0.0707	0.3455	0.0323	0.2416
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1544.2	1196.1	22.32	20.5009	0.6674	8.508	3.4065	0.9257	0.454	115.766	0.2687	1.1313	-0.0548	1.186	0.0516	13.1535	0.0883	0.2552	-0.1608	0.416	100.8	37.8318	0.885	14.4006	9.261	0.7528	0.0999	0.2338	1.1313	-0.0966	0.0899	0.0897	0.2924	-0.1608	-0.0039	0.045	0.177	-0.0966	0.1011	0.0871	0.2924	-0.0583	0.2215
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1570.1	1197.5	35.55	28.0196	0.569	11.7388	4.637	0.9417	0.6557	261.6266	0.2996	1.5453	0.1179	1.4275	0.0695	27.7189	0.1184	0.349	-0.3271	0.6762	101.88	41.8368	0.7314	16.7564	7.9951	0.8976	0.2464	0.3624	1.5453	-0.1227	0.117	0.1184	0.389	-0.3271	0.0236	0.1143	0.5135	-0.1227	0.1429	0.1101	0.389	-0.0883	0.3514
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1533.9	1197.8	27.09	21.6791	0.7243	8.0074	4.9352	0.831	0.3411	103.698	0.115	0.6425	0.112	0.5304	0.19	57.7636	0.0399	0.2871	0.0347	0.2524	90.81	36.2516	0.8683	13.5519	9.5613	0.7002	0.2001	0.1607	0.6501	-0.0926	0.2209	0.0487	0.329	0.0305	0.1396	0.138	0.6501	-0.0926	0.2342	0.046	0.329	0.0305	0.2931
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1489.6	1198.2	14.67	16.3632	0.6885	6.1039	3.9711	0.7795	0.3781	63.5269	0.1218	0.6233	0.1604	0.4629	0.1651	27.7329	0.0507	0.2666	0.0192	0.2474	58.5	29.8642	0.8243	10.4122	8.5888	0.4169	0.2117	0.1266	0.6233	-0.0246	0.1973	0.0464	0.3228	0.0192	0.1541	0.0597	0.3791	-0.0246	0.2085	0.0392	0.3228	0.0209	0.2439
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1632	1199.4	22.68	18.6375	0.8205	7.2301	4.0985	0.8393	0.6751	172.1542	0.2742	1.1943	0.107	1.0873	0.0637	16.2459	0.0765	0.2777	-0.1231	0.4008	97.65	36.3368	0.9294	12.9205	9.8995	0.611	0.1604	0.3208	1.1943	-0.0968	0.1065	0.0993	0.3525	-0.1231	0.0025	0.072	0.345	-0.0968	0.1196	0.1018	0.3525	-0.0435	0.2325
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1653.4	1200	13.32	14.4604	0.8005	5.3937	3.653	0.7379	0.4154	61.8992	0.2742	1.0497	-0.0024	1.0521	0.1628	24.2521	0.1016	0.3591	-0.0891	0.4482	51.66	28.6424	0.7913	9.8986	6.756	0.7521	0.0973	0.2458	1.0497	-0.1175	0.2072	0.0937	0.3691	-0.0891	-0.0135	0.0882	0.2821	-0.1175	0.2226	0.0857	0.3691	-0.0261	0.2507
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1524.7	1201	22.23	18.9403	0.7787	7.2217	4.0908	0.8451	0.8396	209.0539	0.1619	1.1594	0.4707	0.6887	0.0249	6.1979	0.0652	0.1601	-0.1532	0.3133	54.81	29.6158	0.7853	10.743	7.5381	0.6817	0.5411	0.3045	1.1594	-0.0019	0.0946	0.0872	0.2602	-0.1532	0.338	0.1897	0.7169	-0.0019	0.142	0.0658	0.2602	-0.0191	0.4013
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1604.7	1199.5	9.81	12.5577	0.7817	5.0457	2.4989	0.8659	0.5195	59.2243	0.2345	1.0969	0.0255	1.0714	0.1078	12.2862	0.0837	0.2896	-0.1313	0.4209	51.39	27.9264	0.8281	11.0936	6.4577	0.8254	0.1482	0.2786	1.0969	-0.1134	0.2069	0.0833	0.3509	-0.1313	0.0562	0.2016	0.7953	-0.1134	0.2314	0.0624	0.3509	-0.0032	0.1918
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1516.4	1202.4	18.99	18.0206	0.7348	6.7533	4.1064	0.83	0.5439	119.1044	0.1666	0.9059	0.246	0.6599	0.0982	21.5124	0.0527	0.206	-0.0774	0.2834	49.95	27.7563	0.8147	9.9828	7.4097	0.6403	0.326	0.2287	0.9059	-0.0317	0.1417	0.0643	0.289	-0.0774	0.1862	0.1342	0.6164	-0.0317	0.1697	0.055	0.289	-0.0098	0.3845
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1446.1	1203.5	31.68	25.4608	0.6141	9.293	5.6581	0.8543	0.5535	197.6008	0.1501	0.9176	0.2149	0.7027	0.0929	33.18	0.0583	0.1907	-0.1629	0.3536	110.16	39.7047	0.8781	13.3578	11.5618	0.4846	0.3422	0.2726	1.023	-0.1003	0.1426	0.0837	0.2883	-0.1629	0.2553	0.264	1.023	-0.1003	0.163	0.084	0.2883	-0.127	0.2868
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1595.8	1202.4	31.68	22.7533	0.769	8.71	4.7315	0.8385	0.7926	281.3858	0.1878	1.2612	0.4006	0.8606	0.0369	13.096	0.0629	0.2049	-0.1499	0.3548	85.5	35.9946	0.8293	13.0489	8.8251	0.7483	0.4555	0.3236	1.2612	-0.1199	0.1432	0.112	0.362	-0.1499	0.2561	0.1968	0.7844	-0.1199	0.2061	0.0835	0.362	-0.1124	0.3662
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1577.6	1204	30.6	23.247	0.7115	8.5476	4.8123	0.8406	0.5923	203.176	0.1023	0.8229	0.34	0.4829	0.1162	39.85	0.035	0.2099	0.0086	0.2012	88.74	36.1999	0.851	13.4836	9.1411	0.641	0.4121	0.2188	0.8304	-0.0686	0.1443	0.07	0.317	-0.0932	0.3164	0.2033	0.8304	-0.0686	0.1592	0.0788	0.317	-0.0932	0.3445
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1487.6	1206.3	18.81	16.4968	0.8686	6.034	4.4412	0.6096	0.2035	42.7252	0.0481	0.3295	0.0894	0.24	0.2383	50.0496	0.0263	0.295	0.172	0.123	79.02	32.8423	0.9206	10.8529	9.515	0.4094	0.1171	0.0801	0.3295	-0.1003	0.2476	0.0386	0.348	-0.0444	0.09	0.0681	0.2543	-0.1003	0.2505	0.0413	0.348	-0.0444	0.2332
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1510.1	1205.4	16.74	17.0066	0.7273	5.5681	4.749	0.2507	0.1874	34.849	0.0446	0.3388	0.09	0.2489	0.197	36.6332	0.0229	0.2419	0.1237	0.1181	75.06	32.4588	0.8953	11.566	8.4423	0.7031	0.1125	0.0709	0.3388	-0.0843	0.2096	0.039	0.2908	0.06	0.0913	0.0621	0.2563	-0.0843	0.2132	0.0417	0.2908	0.06	0.2182
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1552.9	1205.4	26.28	19.4267	0.8751	7.359	4.9839	0.7471	0.5768	170.1457	0.216	0.9374	0.1153	0.8222	0.0899	26.5307	0.0676	0.2928	-0.0745	0.3673	98.19	37.0866	0.8971	13.1903	9.4486	0.7014	0.1403	0.2966	0.9374	-0.1294	0.1829	0.0826	0.3864	-0.0745	-0.0209	0.083	0.2962	-0.1294	0.2172	0.0574	0.3864	0.0869	0.2654
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1605.1	1206.5	20.25	17.2628	0.8539	6.7111	3.9478	0.814	0.5916	133.1079	0.1877	0.9954	0.2613	0.7341	0.1343	30.2264	0.0544	0.2771	-0.0313	0.3084	63.99	30.9884	0.8374	11.6362	7.2449	0.8104	0.2769	0.2585	0.9954	-0.112	0.2111	0.0741	0.3643	-0.0313	0.1319	0.121	0.4459	-0.112	0.2465	0.0518	0.3643	0.1084	0.3086
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1570	1206.8	17.55	16.9646	0.7663	6.3674	3.7571	0.7456	0.6528	129.2524	0.1436	0.9167	0.3234	0.5933	0.113	22.3707	0.0501	0.2468	0.0042	0.2426	53.28	28.215	0.841	10.1559	7.5638	0.5906	0.402	0.2369	0.9167	-0.0291	0.1629	0.0663	0.3019	-0.0083	0.2773	0.1641	0.7536	-0.0291	0.1877	0.059	0.3019	-0.0083	0.3197
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1667.7	1207.2	15.03	14.9555	0.8444	5.6526	3.9	0.7317	0.8248	141.8705	0.2984	1.4966	0.2666	1.23	0.0246	4.223	0.133	0.2648	-0.329	0.5938	52.92	29.2409	0.7778	10.8942	7.1687	0.7763	0.3656	0.3537	1.4966	-0.044	0.0986	0.1122	0.3485	-0.329	0.1771	0.1331	0.5754	-0.044	0.129	0.0857	0.3485	-0.1666	0.284
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1523.4	1207.3	21.42	20.6119	0.6336	8.4629	3.5242	0.9284	0.6145	148.0832	0.1394	0.8585	0.3256	0.5328	0.0869	20.9525	0.0488	0.2246	-0.0268	0.2515	60.84	32.6017	0.7193	13.5054	6.0325	0.8996	0.3546	0.2326	0.8585	0.0023	0.1395	0.0652	0.3044	-0.0268	0.2122	0.1256	0.5471	0.0023	0.1683	0.0542	0.3044	0.0253	0.3474
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1533.7	1207	13.86	14.6657	0.8098	5.5102	3.5364	0.7747	0.2658	42.2677	0.0832	0.4296	0.1286	0.301	0.2008	31.9325	0.0295	0.2759	0.1185	0.1574	57.6	28.8288	0.8709	9.9648	7.9125	0.5867	0.1127	0.123	0.4296	-0.0932	0.2319	0.042	0.3449	0.094	0.0626	0.0874	0.2822	-0.0932	0.2421	0.0404	0.3449	0.094	0.2421
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1644	1207.5	14.76	14.5498	0.8762	5.3034	3.9556	0.6478	0.4362	72.8452	0.2393	0.9849	-0.0082	0.9931	0.0601	10.0385	0.1252	0.2943	-0.191	0.4853	62.37	30.6317	0.8353	10.9484	7.8	0.6166	0.1254	0.2164	0.9849	-0.0854	0.0774	0.1133	0.3548	-0.191	0.0272	0.0586	0.227	-0.0854	0.0828	0.1088	0.3548	-0.1116	0.2334
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1594.9	1209.4	14.49	14.5373	0.8616	5.1609	3.6	0.654	0.4171	67.9938	0.0839	0.5812	0.2321	0.3492	0.0904	14.7357	0.0384	0.1843	-0.0008	0.1851	58.14	28.9392	0.8724	10.7204	6.5878	0.7756	0.2371	0.151	0.5812	-0.0405	0.1866	0.0763	0.3168	-0.0008	0.177	0.1167	0.561	-0.0405	0.2187	0.0562	0.3168	0.0576	0.2437
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1657.4	1208.4	11.97	12.8506	0.9109	4.625	3.4551	0.6571	0.658	90.8072	0.1791	1.0758	0.3298	0.746	0.0611	8.4254	0.0583	0.1869	-0.1142	0.3011	37.53	24.6747	0.7746	9.9455	5.5872	0.8481	0.308	0.2871	1.0758	-0.0917	0.1411	0.074	0.2684	-0.1142	0.1367	0.133	0.4919	-0.0917	0.1803	0.0425	0.2684	0.0604	0.318
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1619	1209.9	16.65	15.6432	0.855	5.7521	4.0401	0.7428	0.2931	55.6877	0.1882	0.7026	-0.0404	0.743	0.1717	32.6307	0.0712	0.335	-0.0704	0.4054	82.17	33.1643	0.9388	11.3073	9.6	0.3833	0.0497	0.1662	0.7026	-0.1213	0.2281	0.0747	0.3944	-0.0704	-0.0138	0.0783	0.3061	-0.1213	0.2428	0.0684	0.3944	0.0745	0.2026
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1609.2	1212.9	28.35	21.2588	0.7883	7.6433	4.9961	0.7733	0.3492	111.7595	0.0609	0.4912	0.217	0.2742	0.1451	46.4373	0.0399	0.228	0.0157	0.2124	99.18	37.8101	0.8718	13.5102	9.8077	0.6435	0.2136	0.1326	0.698	-0.072	0.1722	0.0619	0.3457	-0.0871	0.1584	0.1127	0.698	-0.072	0.1832	0.0657	0.3457	-0.0871	0.2857
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1574.1	1212.1	10.89	12.9412	0.8171	4.8258	3.4716	0.6088	0.745	93.1205	0.1374	1.1003	0.4947	0.6056	0.0795	9.9322	0.0635	0.203	-0.1019	0.3048	23.13	18.5706	0.8428	7.1004	4.7765	0.7015	0.6181	0.1737	1.1003	0.209	0.1094	0.0612	0.268	-0.1019	0.5006	0.1091	0.7154	0.209	0.1371	0.0435	0.268	0.0274	0.4771
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1580	1213.9	23.94	20.9911	0.6828	7.9966	4.3555	0.835	0.5473	147.7794	0.1134	0.7986	0.2823	0.5163	0.1306	35.2602	0.0536	0.2544	0.0045	0.2499	67.86	31.6141	0.8532	11.219	7.8667	0.6977	0.3242	0.2023	0.7986	0.0057	0.1975	0.0702	0.3364	0.0045	0.201	0.1173	0.5617	0.0057	0.2344	0.0473	0.3364	0.0762	0.3527
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1530.7	1213.2	17.46	16.1206	0.8443	5.6167	4.1812	0.6577	0.4201	83.1884	0.0835	0.6159	0.1797	0.4362	0.1683	33.3189	0.0426	0.2504	-0.0196	0.27	47.16	26.1656	0.8656	8.9282	6.84	0.6095	0.2447	0.1711	0.6159	-0.0604	0.1936	0.0454	0.2872	-0.0196	0.1391	0.114	0.435	-0.0604	0.2088	0.04	0.2872	0.0588	0.3628
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1566.8	1212.4	15.57	14.9932	0.8704	5.7769	3.7071	0.7158	0.6477	112.6953	0.1069	0.8687	0.392	0.4767	0.083	14.4495	0.0728	0.2107	-0.2252	0.4359	42.75	24.9156	0.8654	9.1358	6.013	0.7427	0.4	0.2366	0.8687	0.0128	0.1766	0.1114	0.3921	-0.2252	0.2578	0.1614	0.6622	0.0128	0.2303	0.0926	0.3921	-0.102	0.3523
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1499.9	1212.7	11.61	13.6541	0.7826	4.7955	3.664	0.6379	0.2119	28.6043	0.0589	0.3858	0.0577	0.3281	0.1881	25.3959	0.0332	0.2986	0.0965	0.2022	60.93	29.4318	0.8839	10.0027	7.7721	0.6146	0.1137	0.086	0.394	-0.0958	0.22	0.0384	0.2986	0.0965	0.0893	0.0734	0.394	-0.0958	0.228	0.0354	0.2934	0.0997	0.192
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1520.5	1213.9	29.88	23.4506	0.6828	9.5076	3.8077	0.9267	0.6394	216.1261	0.1844	1.0433	0.1584	0.8849	0.0778	26.2934	0.0698	0.2834	-0.1296	0.413	86.94	36.3307	0.8277	13.454	8.1	0.7844	0.3212	0.2723	1.0433	-0.0713	0.1555	0.0948	0.3171	-0.1515	0.151	0.1117	0.5654	-0.0713	0.197	0.0789	0.3171	-0.1515	0.342
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1551.3	1212.8	17.1	16.0601	0.8331	6.2686	3.7565	0.7779	0.4967	96.8541	0.1574	0.7791	0.1887	0.5904	0.0396	7.7197	0.1193	0.2362	-0.256	0.4922	55.8	29.4363	0.8092	11.3699	6.9141	0.7913	0.1749	0.2555	0.7791	-0.1054	0.1251	0.1177	0.3132	-0.256	0.028	0.1218	0.6599	-0.1054	0.1641	0.0939	0.3132	-0.179	0.306
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1671.9	1214.1	18.72	15.7425	0.9492	5.48	4.3447	0.6311	0.8179	172.58	0.2581	1.2745	0.2973	0.9772	0.0031	0.655	0.1066	0.2241	-0.224	0.4481	69.12	31.1132	0.8973	11.0801	8.9611	0.5664	0.2842	0.3628	1.2745	-0.053	0.0904	0.0962	0.2698	-0.224	0.0835	0.0923	0.5159	-0.053	0.1232	0.0672	0.2698	-0.0883	0.2637
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1494.8	1217.4	14.76	14.4965	0.8826	5.0181	4.0885	0.5306	0.3046	51.1645	0.1256	0.4992	0.0421	0.4571	0.1782	29.9403	0.0373	0.2882	0.1058	0.1823	62.82	29.8764	0.8844	10.528	7.5428	0.6569	0.1639	0.1123	0.4992	-0.029	0.2255	0.042	0.3217	0.1058	0.1196	0.0584	0.4172	-0.029	0.2404	0.0309	0.3217	0.1321	0.2346
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1574.2	1219	20.16	18.9918	0.7024	7.7482	3.666	0.902	0.5684	128.4619	0.1064	0.821	0.2997	0.5214	0.1297	29.3205	0.0381	0.2189	0.0338	0.1851	56.97	29.9537	0.7979	11.0438	6.9262	0.8038	0.38	0.1883	0.821	0.0175	0.1817	0.0602	0.3063	0.0333	0.2767	0.1361	0.6159	0.0175	0.2102	0.0502	0.3063	0.0333	0.3546
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1556	1217.7	11.25	13.109	0.8227	5.3863	2.6514	0.8606	0.4421	56.5935	0.1387	0.7042	0.1144	0.5898	0.1279	16.3694	0.0702	0.2945	-0.0269	0.3214	45	26.252	0.8205	10.4798	5.9396	0.8114	0.1367	0.2201	0.7042	-0.1054	0.1728	0.0713	0.3234	-0.0323	0.0327	0.1256	0.4224	-0.1054	0.1881	0.065	0.3234	-0.0323	0.2421
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1549.5	1219.5	18.45	16.7426	0.8271	5.9417	4.3767	0.7378	0.8979	187.6622	0.318	1.5544	0.2594	1.295	-0.0121	-2.5199	0.1026	0.2302	-0.2706	0.5008	37.17	23.5782	0.8402	8.3888	6.6237	0.3372	0.5622	0.4164	1.5544	-0.0541	0.0616	0.1144	0.2737	-0.2706	0.2248	0.1367	0.6727	-0.0541	0.1356	0.0687	0.2737	-0.0448	0.4874
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1566	1218.4	19.62	18.2342	0.7415	7.4279	3.5849	0.8727	0.6034	133.3483	0.1004	0.8122	0.2708	0.5414	0.1351	29.8631	0.039	0.2314	-0.0111	0.2425	52.38	29.767	0.7429	12.1964	5.316	0.9016	0.3834	0.2129	0.8122	-0.014	0.1982	0.0716	0.3841	-0.0111	0.2494	0.139	0.5128	-0.014	0.2367	0.0584	0.3841	0.0643	0.3691
